1, 90, 90
1, 91, 91
1, 92, 92
1, 93, 93
1, 94, 94
1, 95, 95
1, 96, 96
1, 97, 97
1, 98, 98
1, 99, 99
1, 100, 100
1, 101, 101
1, 102, 102
1, 103, 103
1, 104, 104
1, 105, 105
1, 106, 106
1, 107, 107
1, 108, 108
1, 109, 109
1, 110, 110
1, 111, 111
1, 112, 112
1, 113, 113
1, 114, 114
1, 115, 115
1, 116, 116
1, 117, 117
1, 118, 118
1, 119, 119
1, 120, 120
1, 121, 121
1, 122, 122
1, 123, 123
1, 124, 124
1, 125, 125
1, 126, 126
1, 127, 127
1, 128, 128
1, 129, 129
1, 130, 130
1, 131, 131
1, 132, 132
1, 133, 133
1, 134, 134
1, 135, 135
1, 136, 136
1, 137, 137
1, 138, 138
1, 139, 139
1, 140, 140
1, 141, 141
1, 142, 142
1, 143, 143
1, 144, 144
1, 145, 145
1, 146, 146
1, 147, 147
1, 148, 148
1, 149, 149
1, 150, 150
1, 151, 151
1, 152, 152
1, 153, 153
1, 154, 154
1, 155, 155
1, 156, 156
1, 157, 157
1, 158, 158
1, 159, 159
1, 160, 160
1, 161, 161
1, 162, 162
1, 163, 163
1, 164, 164
1, 165, 165
1, 166, 166
1, 167, 167
1, 168, 168
1, 169, 169
1, 170, 170
1, 171, 171
1, 172, 172
1, 173, 173
1, 174, 174
1, 175, 175
1, 176, 176
1, 177, 177
1, 178, 178
1, 179, 179
1, 180, 180
1, 181, 181
1, 182, 182
1, 183, 183
1, 184, 184
1, 185, 185
1, 186, 186
1, 187, 187
1, 188, 188
1, 189, 189
1, 190, 190
1, 191, 191
1, 192, 192
1, 193, 193
1, 194, 194
1, 195, 195
1, 196, 196
1, 197, 197
1, 198, 198
1, 199, 199
1, 200, 200
1, 201, 201
1, 202, 202
1, 203, 203
1, 204, 204
1, 205, 205
1, 206, 206
1, 207, 207
1, 208, 208
1, 209, 209
1, 210, 210
1, 211, 211
1, 212, 212
1, 213, 213
1, 214, 214
1, 215, 215
1, 216, 216
1, 217, 217
1, 218, 218
1, 219, 219
1, 220, 220
1, 221, 221
1, 222, 222
1, 223, 223
1, 224, 224
1, 225, 225
1, 226, 226
1, 227, 227
1, 228, 228
1, 229, 229
1, 230, 230
1, 231, 231
1, 232, 232
1, 233, 233
1, 234, 234
1, 235, 235
1, 236, 236
1, 237, 237
1, 238, 238
1, 239, 239
1, 240, 240
1, 241, 241
1, 242, 242
1, 243, 243
1, 244, 244
1, 245, 245
1, 246, 246
1, 247, 247
1, 248, 248
1, 249, 249
1, 250, 250
1, 251, 251
1, 252, 252
1, 253, 253
1, 254, 254
1, 255, 255
1, 256, 256
1, 257, 257
1, 258, 258
1, 259, 259
1, 260, 260
1, 261, 261
1, 262, 262
1, 263, 263
1, 264, 264
1, 265, 265
1, 266, 266
1, 267, 267
1, 268, 268
1, 269, 269
1, 270, 270
1, 271, 271
1, 272, 272
1, 273, 273
1, 274, 274
1, 275, 275
1, 276, 276
1, 277, 277
1, 278, 278
1, 279, 279
1, 280, 280
1, 281, 281
1, 282, 282
1, 283, 283
1, 284, 284
1, 285, 285
1, 286, 286
1, 287, 287
1, 288, 288
1, 289, 289
1, 290, 290
1, 291, 291
1, 292, 292
1, 293, 293
1, 294, 294
1, 295, 295
1, 296, 296
1, 297, 297
1, 298, 298
1, 299, 299
1, 300, 300
1, 301, 301
1, 302, 302
1, 303, 303
1, 304, 304
1, 305, 305
1, 306, 306
1, 307, 307
1, 308, 308
1, 309, 309
1, 310, 310
1, 311, 311
1, 312, 312
1, 313, 313
1, 314, 314
1, 315, 315
1, 316, 316
1, 317, 317
1, 318, 318
1, 319, 319
1, 320, 320
1, 321, 321
1, 322, 322
1, 323, 323
1, 324, 324
1, 325, 325
1, 326, 326
1, 327, 327
1, 328, 328
1, 329, 329
1, 330, 330
1, 331, 331
1, 332, 332
1, 333, 333
1, 334, 334
1, 335, 335
1, 336, 336
1, 337, 337
1, 338, 338
1, 339, 339
1, 340, 340
1, 341, 341
1, 342, 342
1, 343, 343
1, 344, 344
1, 345, 345
1, 346, 346
1, 347, 347
1, 348, 348
1, 349, 349
2, 300, 300
2, 301, 301
2, 302, 302
2, 303, 303
2, 304, 304
2, 305, 305
2, 306, 306
2, 307, 307
2, 308, 308
2, 309, 309
2, 310, 310
2, 311, 311
2, 312, 312
2, 313, 313
2, 314, 314
2, 315, 315
2, 316, 316
2, 317, 317
2, 318, 318
2, 319, 319
2, 320, 320
2, 321, 321
2, 322, 322
2, 323, 323
2, 324, 324
2, 325, 325
2, 326, 326
2, 327, 327
2, 328, 328
2, 329, 329
2, 330, 330
2, 331, 331
2, 332, 332
2, 333, 333
2, 334, 334
2, 335, 335
2, 336, 336
2, 337, 337
2, 338, 338
2, 339, 339
2, 340, 340
2, 341, 341
2, 342, 342
2, 343, 343
2, 344, 344
2, 345, 345
2, 346, 346
2, 347, 347
2, 348, 348
2, 349, 349
2, 350, 350
2, 351, 351
2, 352, 352
2, 353, 353
2, 354, 354
2, 355, 355
2, 356, 356
2, 357, 357
2, 358, 358
2, 359, 359
2, 360, 360
2, 361, 361
2, 362, 362
2, 363, 363
2, 364, 364
2, 365, 365
2, 366, 366
2, 367, 367
2, 368, 368
2, 369, 369
2, 370, 370
2, 371, 371
2, 372, 372
2, 373, 373
2, 374, 374
2, 375, 375
2, 376, 376
2, 377, 377
2, 378, 378
2, 379, 379
2, 380, 380
2, 381, 381
2, 382, 382
2, 383, 383
2, 384, 384
2, 385, 385
2, 386, 386
2, 387, 387
2, 388, 388
2, 389, 389
2, 390, 390
2, 391, 391
2, 392, 392
2, 393, 393
2, 394, 394
2, 395, 395
2, 396, 396
2, 397, 397
2, 398, 398
2, 399, 399
2, 400, 400
2, 401, 401
2, 402, 402
2, 403, 403
2, 404, 404
2, 405, 405
2, 406, 406
2, 407, 407
2, 408, 408
2, 409, 409
2, 410, 410
2, 411, 411
2, 412, 412
2, 413, 413
2, 414, 414
2, 415, 415
2, 416, 416
2, 417, 417
2, 418, 418
2, 419, 419
2, 420, 420
2, 421, 421
2, 422, 422
2, 423, 423
2, 424, 424
2, 425, 425
2, 426, 426
2, 427, 427
2, 428, 428
2, 429, 429
2, 430, 430
2, 431, 431
2, 432, 432
2, 433, 433
2, 434, 434
2, 435, 435
2, 436, 436
2, 437, 437
2, 438, 438
2, 439, 439
2, 440, 440
2, 441, 441
2, 442, 442
2, 443, 443
2, 444, 444
2, 445, 445
2, 446, 446
2, 447, 447
2, 448, 448
2, 449, 449
2, 450, 450
2, 451, 451
2, 452, 452
2, 453, 453
2, 454, 454
2, 455, 455
2, 456, 456
2, 457, 457
2, 458, 458
2, 459, 459
2, 460, 460
2, 461, 461
2, 462, 462
2, 463, 463
2, 464, 464
2, 465, 465
2, 466, 466
2, 467, 467
2, 468, 468
2, 469, 469
2, 470, 470
2, 471, 471
2, 472, 472
2, 473, 473
2, 474, 474
2, 475, 475
2, 476, 476
2, 477, 477
2, 478, 478
2, 479, 479
2, 480, 480
2, 481, 481
2, 482, 482
2, 483, 483
2, 484, 484
2, 485, 485
2, 486, 486
2, 487, 487
2, 488, 488
2, 489, 489
2, 490, 490
2, 491, 491
2, 492, 492
2, 493, 493
2, 494, 494
2, 495, 495
2, 496, 496
2, 497, 497
2, 498, 498
2, 499, 499
2, 500, 500
2, 501, 501
2, 502, 502
2, 503, 503
2, 504, 504
2, 505, 505
2, 506, 506
2, 507, 507
2, 508, 508
2, 509, 509
2, 510, 510
2, 511, 511
2, 512, 512
2, 513, 513
2, 514, 514
2, 515, 515
2, 516, 516
2, 517, 517
2, 518, 518
2, 519, 519
2, 520, 520
2, 521, 521
2, 522, 522
2, 523, 523
2, 524, 524
2, 525, 525
2, 526, 526
2, 527, 527
2, 528, 528
2, 529, 529
2, 530, 530
2, 531, 531
2, 532, 532
2, 533, 533
2, 534, 534
2, 535, 535
2, 536, 536
2, 537, 537
2, 538, 538
2, 539, 539
2, 540, 540
2, 541, 541
2, 542, 542
2, 543, 543
2, 544, 544
2, 545, 545
2, 546, 546
2, 547, 547
2, 548, 548
2, 549, 549
2, 550, 550
2, 551, 551
2, 552, 552
2, 553, 553
2, 554, 554
2, 555, 555
2, 556, 556
2, 557, 557
2, 558, 558
2, 559, 559
2, 560, 560
2, 561, 561
2, 562, 562
2, 563, 563
2, 564, 564
2, 565, 565
2, 566, 566
2, 567, 567
2, 568, 568
2, 569, 569
2, 570, 570
2, 571, 571
2, 572, 572
2, 573, 573
2, 574, 574
2, 575, 575
2, 576, 576
2, 577, 577
2, 578, 578
2, 579, 579
2, 580, 580
2, 581, 581
2, 582, 582
2, 583, 583
2, 584, 584
2, 585, 585
2, 586, 586
2, 587, 587
2, 588, 588
2, 589, 589
2, 590, 590
2, 591, 591
2, 592, 592
2, 593, 593
2, 594, 594
2, 595, 595
2, 596, 596
2, 597, 597
2, 598, 598
2, 599, 599
2, 600, 600
2, 601, 601
2, 602, 602
2, 603, 603
2, 604, 604
2, 605, 605
2, 606, 606
2, 607, 607
2, 608, 608
2, 609, 609
2, 610, 610
2, 611, 611
2, 612, 612
2, 613, 613
2, 614, 614
2, 615, 615
2, 616, 616
2, 617, 617
2, 618, 618
2, 619, 619
2, 620, 620
2, 621, 621
2, 622, 622
2, 623, 623
2, 624, 624
2, 625, 625
2, 626, 626
2, 627, 627
2, 628, 628
2, 629, 629
2, 630, 630
2, 631, 631
2, 632, 632
2, 633, 633
2, 634, 634
2, 635, 635
2, 636, 636
2, 637, 637
2, 638, 638
2, 639, 639
2, 640, 640
2, 641, 641
2, 642, 642
2, 643, 643
2, 644, 644
2, 645, 645
2, 646, 646
2, 647, 647
2, 648, 648
2, 649, 649
2, 650, 650
2, 651, 651
2, 652, 652
2, 653, 653
2, 654, 654
2, 655, 655
2, 656, 656
2, 657, 657
2, 658, 658
2, 659, 659
2, 660, 660
2, 661, 661
2, 662, 662
2, 663, 663
2, 664, 664
2, 665, 665
2, 666, 666
2, 667, 667
2, 668, 668
2, 669, 669
2, 670, 670
2, 671, 671
2, 672, 672
2, 673, 673
2, 674, 674
2, 675, 675
2, 676, 676
2, 677, 677
2, 678, 678
2, 679, 679
2, 680, 680
2, 681, 681
2, 682, 682
2, 683, 683
2, 684, 684
2, 685, 685
2, 686, 686
2, 687, 687
2, 688, 688
2, 689, 689
2, 690, 690
2, 691, 691
2, 692, 692
2, 693, 693
2, 694, 694
2, 695, 695
2, 696, 696
2, 697, 697
2, 698, 698
2, 699, 699
2, 700, 700
2, 701, 701
2, 702, 702
2, 703, 703
2, 704, 704
2, 705, 705
2, 706, 706
2, 707, 707
2, 708, 708
2, 709, 709
2, 710, 710
2, 711, 711
2, 712, 712
2, 713, 713
2, 714, 714
2, 715, 715
2, 716, 716
2, 717, 717
2, 718, 718
2, 719, 719
2, 720, 720
2, 721, 721
2, 722, 722
2, 723, 723
2, 724, 724
2, 725, 725
2, 726, 726
2, 727, 727
2, 728, 728
2, 729, 729
2, 730, 730
2, 731, 731
2, 732, 732
2, 733, 733
2, 734, 734
2, 735, 735
2, 736, 736
2, 737, 737
2, 738, 738
2, 739, 739
2, 740, 740
2, 741, 741
2, 742, 742
2, 743, 743
2, 744, 744
2, 745, 745
2, 746, 746
2, 747, 747
2, 748, 748
2, 749, 749
2, 750, 750
2, 751, 751
2, 752, 752
2, 753, 753
2, 754, 754
2, 755, 755
2, 756, 756
2, 757, 757
2, 758, 758
2, 759, 759
2, 760, 760
2, 761, 761
2, 762, 762
2, 763, 763
2, 764, 764
2, 765, 765
2, 766, 766
2, 767, 767
2, 768, 768
2, 769, 769
2, 770, 770
2, 771, 771
2, 772, 772
2, 773, 773
2, 774, 774
2, 775, 775
2, 776, 776
2, 777, 777
2, 778, 778
2, 779, 779
2, 780, 780
2, 781, 781
2, 782, 782
2, 783, 783
2, 784, 784
2, 785, 785
2, 786, 786
2, 787, 787
2, 788, 788
2, 789, 789
2, 790, 790
2, 791, 791
2, 792, 792
2, 793, 793
2, 794, 794
2, 795, 795
2, 796, 796
2, 797, 797
2, 798, 798
2, 799, 799
2, 800, 800
2, 801, 801
2, 802, 802
2, 803, 803
2, 804, 804
2, 805, 805
2, 806, 806
2, 807, 807
2, 808, 808
2, 809, 809
2, 810, 810
2, 811, 811
2, 812, 812
2, 813, 813
2, 814, 814
2, 815, 815
2, 816, 816
2, 817, 817
2, 818, 818
2, 819, 819
2, 820, 820
2, 821, 821
2, 822, 822
2, 823, 823
2, 824, 824
2, 825, 825
2, 826, 826
2, 827, 827
2, 828, 828
2, 829, 829
2, 830, 830
2, 831, 831
2, 832, 832
2, 833, 833
2, 834, 834
2, 835, 835
2, 836, 836
2, 837, 837
2, 838, 838
2, 839, 839
2, 840, 840
2, 841, 841
2, 842, 842
2, 843, 843
2, 844, 844
2, 845, 845
2, 846, 846
2, 847, 847
2, 848, 848
2, 849, 849
2, 850, 850
2, 851, 851
2, 852, 852
2, 853, 853
2, 854, 854
2, 855, 855
2, 856, 856
2, 857, 857
2, 858, 858
2, 859, 859
2, 860, 860
2, 861, 861
2, 862, 862
2, 863, 863
2, 864, 864
2, 865, 865
2, 866, 866
2, 867, 867
2, 868, 868
2, 869, 869
2, 870, 870
2, 871, 871
2, 872, 872
2, 873, 873
2, 874, 874
2, 875, 875
2, 876, 876
2, 877, 877
2, 878, 878
2, 879, 879
2, 880, 880
2, 881, 881
2, 882, 882
2, 883, 883
2, 884, 884
2, 885, 885
2, 886, 886
2, 887, 887
2, 888, 888
2, 889, 889
2, 890, 890
2, 891, 891
2, 892, 892
2, 893, 893
2, 894, 894
2, 895, 895
2, 896, 896
2, 897, 897
2, 898, 898
2, 899, 899
