223, 247
828, 847
413, 229
913, 747
804, 813
493, 647
156, 493
4, 544
260, 166
906, 325
827, 1
133, 853
142, 693
79, 64
128, 684
516, 462
798, 13
296, 942
491, 434
933, 888
534, 805
478, 30
535, 365
947, 105
982, 998
802, 541
745, 813
454, 431
573, 551
995, 160
941, 474
83, 657
720, 474
327, 219
567, 818
838, 626
779, 926
17, 806
423, 253
764, 976
393, 259
992, 844
616, 319
753, 263
510, 970
492, 564
839, 292
541, 962
502, 249
245, 151
845, 449
876, 210
243, 916
825, 749
789, 988
535, 634
928, 545
0, 956
495, 443
134, 308
358, 825
207, 179
585, 143
680, 958
523, 653
404, 341
610, 544
307, 83
156, 185
812, 964
208, 632
800, 876
667, 286
816, 737
46, 288
198, 581
287, 902
469, 340
956, 610
187, 1
784, 369
814, 956
594, 281
525, 213
230, 765
188, 208
599, 822
191, 374
420, 631
124, 844
78, 50
646, 32
624, 898
873, 298
324, 978
955, 792
843, 983
520, 841
298, 160
370, 439
865, 189
126, 211
568, 915
260, 791
373, 981
267, 348
671, 855
322, 422
153, 209
847, 578
365, 852
375, 629
752, 34
281, 993
153, 799
235, 120
146, 973
841, 300
867, 43
551, 678
750, 25
812, 757
150, 488
261, 951
99, 417
788, 703
160, 310
986, 652
109, 33
587, 281
846, 360
378, 102
688, 217
202, 969
219, 401
422, 894
829, 909
565, 959
866, 642
476, 978
133, 374
733, 182
239, 920
596, 664
621, 806
86, 972
146, 755
880, 769
98, 226
935, 391
685, 44
188, 180
446, 487
71, 515
897, 407
741, 333
556, 463
279, 517
53, 532
594, 976
553, 520
388, 699
249, 20
484, 567
645, 594
847, 911
98, 455
600, 194
108, 66
163, 299
229, 539
912, 172
685, 372
453, 818
187, 79
225, 119
341, 325
119, 752
112, 217
274, 919
877, 403
250, 314
471, 633
136, 810
368, 486
365, 111
726, 688
270, 363
316, 860
717, 414
364, 803
954, 10
443, 237
634, 520
923, 35
635, 306
615, 520
267, 962
589, 276
4, 853
487, 278
167, 317
506, 435
356, 770
112, 549
972, 114
966, 184
418, 164
717, 274
662, 446
283, 938
112, 340
659, 134
240, 976
819, 599
57, 840
585, 745
46, 470
638, 280
491, 512
947, 710
423, 445
650, 942
143, 348
976, 429
619, 145
641, 729
754, 658
812, 977
897, 312
456, 155
402, 875
927, 865
727, 173
637, 504
630, 652
23, 728
109, 904
695, 258
397, 885
326, 788
768, 452
619, 377
945, 895
583, 160
227, 682
387, 639
291, 339
223, 148
851, 207
408, 103
10, 749
614, 795
70, 387
453, 131
837, 349
913, 719
640, 89
89, 69
228, 536
661, 684
849, 83
565, 83
236, 803
980, 851
238, 518
235, 255
835, 305
19, 827
486, 981
984, 577
897, 164
323, 898
346, 256
363, 885
251, 274
501, 667
193, 43
941, 750
109, 691
431, 806
224, 505
3, 226
807, 597
272, 556
213, 755
342, 101
633, 497
750, 313
816, 992
199, 61
85, 978
179, 761
35, 584
144, 571
842, 257
390, 611
233, 39
181, 134
21, 644
809, 51
331, 26
604, 774
661, 909
216, 773
602, 854
996, 493
714, 725
592, 359
423, 49
272, 293
441, 11
652, 284
43, 460
482, 792
707, 769
782, 821
41, 982
186, 638
2, 782
602, 953
953, 325
122, 727
535, 732
878, 63
289, 130
879, 819
381, 322
450, 414
193, 70
337, 49
120, 702
697, 178
12, 675
651, 929
830, 827
412, 39
231, 519
727, 513
399, 447
266, 876
396, 555
303, 799
111, 851
360, 900
54, 44
625, 372
777, 398
63, 56
61, 551
389, 355
515, 787
176, 632
139, 573
282, 386
900, 340
807, 287
58, 129
226, 307
15, 508
791, 158
56, 493
707, 5
928, 625
774, 244
207, 149
125, 513
508, 514
515, 908
379, 368
894, 441
389, 813
569, 607
312, 978
902, 610
262, 454
797, 604
2, 165
686, 762
631, 614
816, 436
65, 439
940, 763
69, 422
164, 738
889, 417
735, 137
618, 521
417, 291
821, 416
880, 520
318, 959
271, 332
3, 89
655, 965
823, 507
398, 498
944, 648
914, 306
524, 263
408, 437
410, 622
905, 498
141, 497
152, 429
727, 123
809, 164
804, 404
820, 851
24, 523
865, 498
296, 997
319, 384
829, 999
107, 490
811, 975
95, 569
312, 726
765, 650
764, 182
15, 660
856, 958
455, 819
100, 288
82, 737
999, 937
837, 435
681, 296
894, 474
500, 635
392, 776
601, 262
655, 175
763, 490
64, 687
960, 239
100, 440
964, 562
684, 229
523, 941
845, 181
800, 974
992, 384
913, 559
229, 38
785, 621
460, 594
343, 385
715, 154
706, 50
605, 585
299, 549
929, 191
145, 342
112, 531
576, 491
301, 925
709, 369
969, 30
343, 627
633, 599
596, 351
646, 131
660, 502
907, 882
846, 267
529, 882
973, 170
798, 558
488, 583
646, 847
408, 49
470, 231
262, 987
967, 303
661, 253
32, 617
657, 996
112, 225
895, 840
783, 502
710, 163
667, 626
62, 383
698, 66
649, 244
621, 476
480, 354
292, 710
475, 298
257, 896
292, 465
153, 831
548, 939
369, 835
826, 436
305, 724
2, 631
764, 363
806, 231
614, 719
113, 145
655, 70
62, 214
47, 755
18, 1000
228, 797
746, 518
879, 183
633, 218
21, 215
310, 237
219, 357
386, 194
185, 778
956, 402
624, 573
181, 135
447, 200
508, 995
550, 507
468, 739
521, 432
60, 608
428, 521
222, 754
579, 524
199, 294
230, 586
424, 812
451, 750
261, 655
602, 727
307, 295
965, 649
433, 834
753, 45
427, 320
412, 669
535, 333
147, 608
883, 904
316, 570
269, 889
424, 95
347, 948
519, 902
798, 849
527, 423
717, 896
502, 270
600, 714
520, 373
474, 620
4, 300
67, 991
522, 403
589, 410
434, 113
279, 986
575, 379
56, 835
871, 825
148, 239
449, 565
230, 623
659, 685
553, 244
954, 388
265, 185
960, 73
283, 446
784, 580
528, 758
167, 906
339, 660
160, 532
860, 179
343, 947
919, 901
604, 638
981, 132
387, 17
510, 599
888, 931
252, 442
291, 274
875, 37
584, 383
732, 389
589, 988
285, 157
967, 622
962, 292
501, 47
93, 318
92, 831
668, 12
509, 935
759, 778
702, 129
332, 326
335, 55
411, 170
287, 535
105, 293
252, 694
92, 164
622, 468
853, 924
534, 655
11, 307
260, 687
925, 734
47, 119
799, 129
910, 262
161, 206
580, 264
729, 627
703, 457
448, 311
55, 166
881, 30
239, 833
31, 436
725, 663
418, 492
685, 292
116, 569
341, 293
174, 922
130, 157
966, 470
722, 993
486, 93
234, 875
645, 828
120, 60
608, 452
325, 39
643, 773
327, 160
495, 137
953, 625
335, 512
772, 555
268, 366
69, 545
978, 550
98, 211
451, 843
78, 860
837, 803
548, 543
539, 115
922, 490
661, 887
235, 491
187, 967
286, 869
982, 951
122, 302
359, 299
392, 533
753, 503
936, 296
865, 735
626, 549
179, 376
769, 974
822, 603
920, 47
921, 975
853, 81
278, 455
213, 244
530, 421
786, 972
830, 23
919, 886
705, 786
439, 312
843, 40
126, 167
312, 308
751, 149
634, 103
788, 332
790, 898
893, 599
989, 993
465, 924
938, 804
81, 963
528, 887
836, 949
927, 1
308, 974
755, 882
888, 471
142, 18
153, 979
950, 861
399, 721
661, 531
29, 812
115, 714
838, 470
190, 655
146, 858
110, 73
377, 109
499, 960
171, 330
990, 442
542, 92
810, 895
269, 334
805, 412
919, 946
618, 586
903, 187
795, 996
606, 221
737, 701
919, 168
524, 727
790, 951
639, 990
305, 939
387, 394
434, 746
320, 737
816, 323
73, 871
192, 435
767, 747
41, 395
450, 967
158, 894
567, 777
332, 704
513, 329
902, 187
885, 972
132, 769
987, 541
347, 337
655, 216
339, 510
453, 593
784, 104
667, 961
780, 323
573, 489
394, 978
74, 686
111, 561
541, 542
184, 296
763, 226
891, 417
331, 526
401, 974
932, 115
393, 654
861, 122
357, 287
775, 234
704, 331
257, 593
768, 106
39, 927
632, 663
304, 403
227, 508
749, 76
448, 851
392, 600
659, 259
773, 853
